ds,soil,trend,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
2000-02-01,83,71.09339555,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0,0,0,59.74423598,82.96291762,71.09339555,71.09339555,71.41228492
2000-03-01,87,71.27096095,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,0,0,0,63.79468692,87.481875,71.27096095,71.27096095,75.53465927
2000-04-01,93,71.46077224,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,0,0,0,71.36688797,94.79073971,71.46077224,71.46077224,83.00795774
2000-05-01,94,71.64446059,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,0,0,0,74.4481874,97.31135836,71.64446059,71.64446059,86.01580581
2000-06-01,83,71.83427188,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,0,0,0,67.89043426,90.47803458,71.83427188,71.83427188,78.71304883
2000-07-01,72,72.01796023,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,0,0,0,56.9581321,80.12133885,72.01796023,72.01796023,68.51303006
2000-08-01,66,72.20777152,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,0,0,0,51.9601388,75.99841625,72.20777152,72.20777152,64.14258437
2000-09-01,64,72.39758281,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,0,0,0,51.39541189,75.2531892,72.39758281,72.39758281,62.88530387
2000-10-01,64,72.58127115,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,0,0,0,53.41907424,77.21484695,72.58127115,72.58127115,65.38425667
2000-11-01,72,72.77108244,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,0,0,0,57.29547076,80.92442243,72.77108244,72.77108244,69.53573048
2000-12-01,71,72.95477079,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,0,0,0,59.39710065,82.0522189,72.95477079,72.95477079,70.24528404
2001-01-01,71,73.14458208,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,0,0,0,60.33672832,83.23552207,73.14458208,73.14458208,71.51913169
2001-02-01,71,73.33439337,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0,0,0,62.60980815,84.74618096,73.33439337,73.33439337,73.87662085
2001-03-01,76,73.50583583,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,0,0,0,66.8713098,89.84189966,73.50583583,73.50583583,77.83144592
2001-04-01,82,73.69564712,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,0,0,0,72.88865185,96.85720882,73.69564712,73.69564712,84.99090974
2001-05-01,87,73.87933547,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,0,0,0,76.89714152,99.57627644,73.87933547,73.87933547,88.30422508
2001-06-01,81,74.06914676,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,0,0,0,69.68528437,92.56410447,74.06914676,74.06914676,81.35743719
2001-07-01,72,74.2528351,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,0,0,0,59.88419437,82.98216843,74.2528351,74.2528351,70.70760925
2001-08-01,69,74.44264639,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,0,0,0,55.00737647,78.17264652,74.44264639,74.44264639,66.24768905
2001-09-01,68,74.63245769,-9.722081855,-9.722081855,-9.722081855,-9.722081855,-9.722081855,-9.722081855,0,0,0,52.43797038,76.52889104,74.63245769,74.63245769,64.91037583
2001-10-01,66,74.81614604,-6.918001841,-6.918001841,-6.918001841,-6.918001841,-6.918001841,-6.918001841,0,0,0,57.38130729,80.44429402,74.81614604,74.81614604,67.8981442
2001-11-01,66,75.00595733,-3.401413173,-3.401413173,-3.401413173,-3.401413173,-3.401413173,-3.401413173,0,0,0,60.27882402,83.35118569,75.00595733,75.00595733,71.60454416
2001-12-01,66,75.18964568,-2.474490332,-2.474490332,-2.474490332,-2.474490332,-2.474490332,-2.474490332,0,0,0,61.62753981,83.93718014,75.18964568,75.18964568,72.71515535
2002-01-01,66,75.37945698,-1.805571348,-1.805571348,-1.805571348,-1.805571348,-1.805571348,-1.805571348,0,0,0,61.69154957,86.26591888,75.37945698,75.37945698,73.57388563
2002-02-01,66,75.56926827,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0,0,0,63.65426604,87.42991016,75.56926827,75.56926827,76.03499473
2002-03-01,67,75.74071073,4.386674604,4.386674604,4.386674604,4.386674604,4.386674604,4.386674604,0,0,0,68.9320421,92.22691958,75.74071073,75.74071073,80.12738534
2002-04-01,68,75.93052203,11.04374954,11.04374954,11.04374954,11.04374954,11.04374954,11.04374954,0,0,0,75.26950329,98.07812898,75.93052203,75.93052203,86.97427156
2002-05-01,69,76.11421039,14.48376661,14.48376661,14.48376661,14.48376661,14.48376661,14.48376661,0,0,0,79.47904531,101.8977701,76.11421039,76.11421039,90.59797699
2002-06-01,64,76.30402169,7.695408342,7.695408342,7.695408342,7.695408342,7.695408342,7.695408342,0,0,0,72.43368208,94.93967472,76.30402169,76.30402169,83.99943003
2002-07-01,59,76.48771005,-3.592104866,-3.592104866,-3.592104866,-3.592104866,-3.592104866,-3.592104866,0,0,0,61.31108516,84.50051409,76.48771005,76.48771005,72.89560518
2002-08-01,56,76.67752136,-8.326227654,-8.326227654,-8.326227654,-8.326227654,-8.326227654,-8.326227654,0,0,0,56.8567196,80.43553384,76.67752136,76.67752136,68.3512937
2002-09-01,58,76.86733266,-9.925367739,-9.925367739,-9.925367739,-9.925367739,-9.925367739,-9.925367739,0,0,0,55.13230771,78.51426191,76.86733266,76.86733266,66.94196492
2002-10-01,65,77.05102102,-6.636711839,-6.636711839,-6.636711839,-6.636711839,-6.636711839,-6.636711839,0,0,0,58.58634898,81.8805739,77.05102102,77.05102102,70.41430918
2002-11-01,68,77.24083232,-3.568408154,-3.568408154,-3.568408154,-3.568408154,-3.568408154,-3.568408154,0,0,0,61.6111336,85.76446014,77.24083232,77.24083232,73.67242417
2002-12-01,69,77.42452068,-2.241397626,-2.241397626,-2.241397626,-2.241397626,-2.241397626,-2.241397626,0,0,0,64.26535912,86.40295106,77.42452068,77.42452068,75.18312306
2003-01-01,69,77.61433199,-1.98942975,-1.98942975,-1.98942975,-1.98942975,-1.98942975,-1.98942975,0,0,0,64.2610544,87.83552369,77.61433199,77.61433199,75.62490224
2003-02-01,72,77.80414329,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0,0,0,66.6575319,89.80560946,77.80414329,77.80414329,78.1953954
2003-03-01,76,77.97558576,4.446836929,4.446836929,4.446836929,4.446836929,4.446836929,4.446836929,0,0,0,69.75907343,94.33021622,77.97558576,77.97558576,82.42242269
2003-04-01,83,78.16539707,10.79283785,10.79283785,10.79283785,10.79283785,10.79283785,10.79283785,0,0,0,77.84544668,101.4437591,78.16539707,78.16539707,88.95823491
2003-05-01,86,78.34908542,14.54787253,14.54787253,14.54787253,14.54787253,14.54787253,14.54787253,0,0,0,80.67539631,103.9698728,78.34908542,78.34908542,92.89695795
2003-06-01,80,78.53889673,8.09976452,8.09976452,8.09976452,8.09976452,8.09976452,8.09976452,0,0,0,75.13616319,98.70243702,78.53889673,78.53889673,86.63866125
2003-07-01,70,78.72258509,-3.645463071,-3.645463071,-3.645463071,-3.645463071,-3.645463071,-3.645463071,0,0,0,63.74859988,85.95295699,78.72258509,78.72258509,75.07712202
2003-08-01,66,78.91239639,-8.458731923,-8.458731923,-8.458731923,-8.458731923,-8.458731923,-8.458731923,0,0,0,59.82613517,82.28864155,78.91239639,78.91239639,70.45366447
2003-09-01,67,79.10220769,-10.12192856,-10.12192856,-10.12192856,-10.12192856,-10.12192856,-10.12192856,0,0,0,57.43635449,80.57119088,79.10220769,79.10220769,68.98027913
2003-10-01,69,79.28589605,-6.353426372,-6.353426372,-6.353426372,-6.353426372,-6.353426372,-6.353426372,0,0,0,61.6488584,84.12572068,79.28589605,79.28589605,72.93246968
2003-11-01,69,79.47570736,-3.736318247,-3.736318247,-3.736318247,-3.736318247,-3.736318247,-3.736318247,0,0,0,64.36776857,87.85912911,79.47570736,79.47570736,75.73938911
2003-12-01,70,79.65939572,-2.01040764,-2.01040764,-2.01040764,-2.01040764,-2.01040764,-2.01040764,0,0,0,66.74226951,90.21922567,79.65939572,79.65939572,77.64898808
2004-01-01,70,79.84920703,-2.17687439,-2.17687439,-2.17687439,-2.17687439,-2.17687439,-2.17687439,0,0,0,65.74039377,89.88227795,79.84920703,79.84920703,77.67233264
2004-02-01,70,80.03901834,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0,0,0,68.35020897,91.6358062,80.03901834,80.03901834,80.3579077
2004-03-01,76,80.21658375,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,0,0,0,72.27619237,95.88559743,80.21658375,80.21658375,84.48028207
2004-04-01,93,80.40639506,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,0,0,0,80.97714701,104.2463415,80.40639506,80.40639506,91.95358056
2004-05-01,95,80.59008342,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,0,0,0,82.9535538,106.6428812,80.59008342,80.59008342,94.96142864
2004-06-01,84,80.77989473,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,0,0,0,76.5221258,98.29803648,80.77989473,80.77989473,87.65867168
2004-07-01,75,80.96358309,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,0,0,0,65.26933607,89.06860601,80.96358309,80.96358309,77.45865292
2004-08-01,70,81.15158675,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,0,0,0,61.88026327,84.54250029,81.15158675,81.15158675,73.08639961
2004-09-01,68,81.33959042,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,0,0,0,60.60590225,82.43340391,81.33959042,81.33959042,71.82731148
2004-10-01,76,81.52152945,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,0,0,0,62.44392238,85.26717009,81.52152945,81.52152945,74.32451496
2004-11-01,91,81.70953311,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,0,0,0,66.92951077,90.17251446,81.70953311,81.70953311,78.47418115
2004-12-01,93,81.89147214,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,0,0,0,67.39730903,90.29373396,81.89147214,81.89147214,79.18198539
2005-01-01,101,82.07947581,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,0,0,0,67.86752825,91.97693225,82.07947581,82.07947581,80.45402542
2005-02-01,108,82.26747947,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0,0,0,69.87830246,94.60564271,82.26747947,82.26747947,82.80970694
2005-03-01,114,82.43728923,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,0,0,0,75.70371952,97.65600834,82.43728923,82.43728923,86.76289933
2005-04-01,123,82.59651628,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,0,0,0,81.99777718,105.8899508,82.59651628,82.59651628,93.8917789
2005-05-01,129,82.75060697,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,0,0,0,85.5770281,108.7882958,82.75060697,82.75060697,97.17549659
2005-06-01,115,82.90983402,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,0,0,0,78.67185595,102.0252846,82.90983402,82.90983402,90.19812445
2005-07-01,94,83.06392471,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,0,0,0,68.16780314,91.73943465,83.06392471,83.06392471,79.51869886
2005-08-01,85,83.22315176,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,0,0,0,64.06889474,86.61645637,83.22315176,83.22315176,75.02819442
2005-09-01,81,83.38237881,-9.722081855,-9.722081855,-9.722081855,-9.722081855,-9.722081855,-9.722081855,0,0,0,62.70201428,85.87107366,83.38237881,83.38237881,73.66029695
2005-10-01,82,83.5364695,-6.918001841,-6.918001841,-6.918001841,-6.918001841,-6.918001841,-6.918001841,0,0,0,65.27031328,88.16860319,83.5364695,83.5364695,76.61846766
2005-11-01,87,83.69569655,-3.401413173,-3.401413173,-3.401413173,-3.401413173,-3.401413173,-3.401413173,0,0,0,68.12783399,92.85652,83.69569655,83.69569655,80.29428337
2005-12-01,87,83.84978724,-2.474490332,-2.474490332,-2.474490332,-2.474490332,-2.474490332,-2.474490332,0,0,0,70.60809908,93.53307436,83.84978724,83.84978724,81.37529691
2006-01-01,87,83.92688924,-1.805571348,-1.805571348,-1.805571348,-1.805571348,-1.805571348,-1.805571348,0,0,0,70.65831092,93.66029079,83.92688924,83.92688924,82.12131789
2006-02-01,87,84.00399124,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0.4657264566,0,0,0,72.2160147,95.7863819,84.00399124,84.00399124,84.46971769
2006-03-01,88,84.07363176,4.386674604,4.386674604,4.386674604,4.386674604,4.386674604,4.386674604,0,0,0,76.55424917,99.37912278,84.07363176,84.07363176,88.46030636
2006-04-01,95,84.15073376,11.04374954,11.04374954,11.04374954,11.04374954,11.04374954,11.04374954,0,0,0,83.5076366,107.0415595,84.15073376,84.15073376,95.19448329
2006-05-01,97,84.2253486,14.48376661,14.48376661,14.48376661,14.48376661,14.48376661,14.48376661,0,0,0,86.88377009,109.7147447,84.2253486,84.2253486,98.7091152
2006-06-01,85,84.3024506,7.695408342,7.695408342,7.695408342,7.695408342,7.695408342,7.695408342,0,0,0,80.49185723,103.2704037,84.3024506,84.3024506,91.99785894
2006-07-01,73,84.37706544,-3.592104866,-3.592104866,-3.592104866,-3.592104866,-3.592104866,-3.592104866,0,0,0,69.09912375,92.22285325,84.37706544,84.37706544,80.78496057
2006-08-01,71,84.45416744,-8.326227654,-8.326227654,-8.326227654,-8.326227654,-8.326227654,-8.326227654,0,0,0,64.40893721,88.31171727,84.45416744,84.45416744,76.12793978
2006-09-01,72,84.53126944,-9.925367739,-9.925367739,-9.925367739,-9.925367739,-9.925367739,-9.925367739,0,0,0,62.64004822,85.44837284,84.53126944,84.53126944,74.6059017
2006-10-01,95,84.51534708,-6.636711839,-6.636711839,-6.636711839,-6.636711839,-6.636711839,-6.636711839,0,0,0,66.96965012,89.50877357,84.51534708,84.51534708,77.87863524
2006-11-01,102,84.49889397,-3.568408154,-3.568408154,-3.568408154,-3.568408154,-3.568408154,-3.568408154,0,0,0,69.44576241,92.03932754,84.49889397,84.49889397,80.93048581
2006-12-01,101,84.48297161,-2.241397626,-2.241397626,-2.241397626,-2.241397626,-2.241397626,-2.241397626,0,0,0,70.59956937,93.95635608,84.48297161,84.48297161,82.24157398
2007-01-01,100,84.4665185,-1.98942975,-1.98942975,-1.98942975,-1.98942975,-1.98942975,-1.98942975,0,0,0,71.12798991,94.06761935,84.4665185,84.4665185,82.47708875
2007-02-01,101,84.45006539,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0.3912521095,0,0,0,73.36369715,96.52145722,84.45006539,84.45006539,84.8413175
2007-03-01,102,84.43520452,4.446836929,4.446836929,4.446836929,4.446836929,4.446836929,4.446836929,0,0,0,77.88131258,100.5156182,84.43520452,84.43520452,88.88204145
2007-04-01,105,84.41875142,10.79283785,10.79283785,10.79283785,10.79283785,10.79283785,10.79283785,0,0,0,83.80365044,106.6414927,84.41875142,84.41875142,95.21158926
2007-05-01,103,84.40282905,14.54787253,14.54787253,14.54787253,14.54787253,14.54787253,14.54787253,0,0,0,86.66536166,110.4427239,84.40282905,84.40282905,98.95070158
2007-06-01,90,84.38637595,8.09976452,8.09976452,8.09976452,8.09976452,8.09976452,8.09976452,0,0,0,81.04377448,105.0284758,84.38637595,84.38637595,92.48614047
2007-07-01,75,84.3090328,-3.645463071,-3.645463071,-3.645463071,-3.645463071,-3.645463071,-3.645463071,0,0,0,68.2127033,91.62137024,84.3090328,84.3090328,80.66356973
2007-08-01,73,84.22911154,-8.458731923,-8.458731923,-8.458731923,-8.458731923,-8.458731923,-8.458731923,0,0,0,64.17773004,87.16803323,84.22911154,84.22911154,75.77037962
2007-09-01,70,84.14919029,-10.12192856,-10.12192856,-10.12192856,-10.12192856,-10.12192856,-10.12192856,0,0,0,62.07689164,85.01141579,84.14919029,84.14919029,74.02726173
2007-10-01,72,84.07184714,-6.353426372,-6.353426372,-6.353426372,-6.353426372,-6.353426372,-6.353426372,0,0,0,66.73686051,89.11336009,84.07184714,84.07184714,77.71842077
2007-11-01,74,83.99192589,-3.736318247,-3.736318247,-3.736318247,-3.736318247,-3.736318247,-3.736318247,0,0,0,68.57925319,91.72945215,83.99192589,83.99192589,80.25560764
2007-12-01,79,83.91458274,-2.01040764,-2.01040764,-2.01040764,-2.01040764,-2.01040764,-2.01040764,0,0,0,69.21237587,92.90770372,83.91458274,83.91458274,81.9041751
2008-01-01,80,83.83466148,-2.17687439,-2.17687439,-2.17687439,-2.17687439,-2.17687439,-2.17687439,0,0,0,70.65403912,93.22882167,83.83466148,83.83466148,81.65778709
2008-02-01,81,83.75474023,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0.3188893654,0,0,0,71.82694875,95.84054658,83.75474023,83.75474023,84.07362959
2008-03-01,88,83.66921715,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,4.263698321,0,0,0,76.21122977,99.98793718,83.66921715,83.66921715,87.93291548
2008-04-01,97,83.57779594,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,11.5471855,0,0,0,84.05054933,106.2621648,83.57779594,83.57779594,95.12498144
2008-05-01,107,83.4893238,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,14.37134522,0,0,0,85.4951011,110.042499,83.4893238,83.4893238,97.86066901
2008-06-01,100,83.39790258,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,6.878776951,0,0,0,78.93034283,102.0742802,83.39790258,83.39790258,90.27667953
2008-07-01,82,83.30943044,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,-3.504930168,0,0,0,68.17288546,92.42306324,83.30943044,83.30943044,79.80450027
2008-08-01,75,83.21800922,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,-8.065187147,0,0,0,64.02864552,87.06388219,83.21800922,83.21800922,75.15282207
2008-09-01,72,83.126588,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,-9.51227894,0,0,0,62.52272609,85.20007458,83.126588,83.126588,73.61430906
2008-10-01,71,83.03811586,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,-7.197014487,0,0,0,64.47689839,87.97765711,83.03811586,83.03811586,75.84110137
2008-11-01,72,82.94669464,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,-3.23535196,0,0,0,68.83782962,91.40691212,82.94669464,82.94669464,79.71134268
2008-12-01,73,82.8582225,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,-2.709486754,0,0,0,68.38797677,91.86348162,82.8582225,82.8582225,80.14873574
2009-01-01,73,82.76680128,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,-1.625450387,0,0,0,70.22567517,93.09226264,82.76680128,82.76680128,81.14135089
2009-02-01,75,82.67538006,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0.542227474,0,0,0,71.6895284,94.78260292,82.67538006,82.67538006,83.21760753
2009-03-01,80,82.59280606,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,4.325610096,0,0,0,75.51036255,98.18881397,82.59280606,82.59280606,86.91841615
2009-04-01,87,82.50138484,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,11.29526262,0,0,0,81.7131259,105.4937531,82.50138484,82.50138484,93.79664746
2009-05-01,95,82.41291269,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,14.42488962,0,0,0,85.43859204,109.2022371,82.41291269,82.41291269,96.83780231
2009-06-01,96,82.32149147,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,7.28829043,0,0,0,78.13630701,103.119968,82.32149147,82.32149147,89.6097819
2009-07-01,85,82.23301932,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,-3.545225849,0,0,0,66.17688001,90.47281136,82.23301932,82.23301932,78.68779347
2009-08-01,75,82.1415981,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,-8.194957338,0,0,0,62.36696324,85.6754656,82.1415981,82.1415981,73.94664077
